value,type
4.841418377369868,signal
5.308026644565377,signal
5.317124727043734,signal
4.7782999086979085,signal
4.8482543791582575,signal
5.11237966947647,signal
4.107268608834394,signal
5.749276781069238,signal
4.662387219073233,signal
6.860337815919868,signal
5.592538468325775,signal
4.1780485944320285,signal
6.974471264676408,signal
4.185204453738556,signal
6.3436938312793485,signal
5.346632688385324,signal
5.251926469471617,signal
5.63572320037881,signal
6.024196063174259,signal
3.906455663623336,signal
4.222592285478436,signal
6.6329688853818505,signal
5.349061071069437,signal
5.86461464195964,signal
7.896677908059621,signal
7.043691039356622,signal
3.1161358478106225,signal
4.721228898854511,signal
5.4026569570314615,signal
4.216054906340316,signal
6.785282492775409,signal
4.996581922027547,signal
4.353360179400963,signal
5.245158123065526,signal
4.0250521659563825,signal
4.336445787285897,signal
5.076441829458194,signal
6.204988951481823,signal
4.812054884700526,signal
5.474886011936959,signal
4.013963142701275,signal
4.470036855245429,signal
5.800342547262865,signal
3.375062003976579,signal
6.27549877097724,signal
3.418005311338597,signal
5.944140376744548,signal
6.763186061611625,signal
5.430938140602585,signal
4.43988303950402,signal
5.529193511734221,signal
6.000048953349812,signal
5.306265517239829,signal
3.0319759952745127,signal
5.607358191358772,signal
3.8032448501480216,signal
4.073591946655833,signal
4.307252741098587,signal
5.427673101252518,signal
5.24236659921831,signal
3.993434021874992,signal
5.127710714576829,signal
5.249011366343165,signal
6.770450416950651,signal
6.452812508275082,signal
6.13709096356134,signal
5.138165983938841,signal
4.6480570014703355,signal
2.938310601741316,signal
6.734895250370122,signal
3.9292906973035215,signal
4.623881259887409,signal
5.305135972710979,signal
4.485498585033381,signal
6.021197908453171,signal
3.1057984359751325,signal
6.417499577529243,signal
4.697341844811432,signal
4.296218955465655,signal
5.209291678661132,signal
2.9886259169202907,signal
6.109411541774336,signal
7.204099499410589,signal
6.440272160491645,signal
5.624822901899936,signal
6.795721451746851,signal
5.676805795511293,signal
4.474092408110283,signal
5.142292095356837,signal
5.7852996069345,signal
3.2566744674445944,signal
4.233294182080028,signal
4.466618025415467,signal
4.152933026159473,signal
6.817180601927996,signal
5.158899360433209,signal
6.150303545547063,signal
5.088914650459108,signal
4.044255381329336,signal
4.794112498398501,signal
3.249790662395042,signal
5.015774088363698,signal
2.4066511376126565,signal
6.31514755844988,signal
4.766984993650495,signal
4.010010307175297,signal
2.572361099206974,signal
5.530192992498849,signal
5.671007230022577,signal
5.595892710223781,signal
5.014196010848536,signal
5.067902755870195,signal
5.775281503701715,signal
6.722879223694324,signal
7.355168609296474,signal
5.975205795718001,signal
3.2015030168782883,signal
4.242668532265688,signal
5.729259066340351,signal
5.473831570709036,signal
7.642879913813395,signal
7.09814232172767,signal
4.367610887329074,signal
6.142547654357699,signal
5.3575234127009095,signal
5.2767699549237745,signal
6.039718336046079,signal
4.4378761048736015,signal
4.710298558051829,signal
4.046103719885941,signal
4.21580449592465,signal
5.213459146789101,signal
4.172788818425009,signal
5.032729131414065,signal
4.471610658120939,signal
5.153362567170832,signal
3.1510962457489002,signal
5.758960305253438,signal
5.304967406049242,signal
3.9872313418495504,signal
8.22167736597299,signal
5.8560232017264084,signal
6.305092304100947,signal
4.741413937870376,signal
3.677313137669777,signal
5.473361216965056,signal
5.374863228198058,signal
5.510010443306789,signal
6.2525360717116625,signal
5.082090785306562,signal
6.961528554727474,signal
6.84892185838185,signal
5.971987966910478,signal
4.4115653368504075,signal
4.945766833919493,signal
6.230772615644494,signal
3.180043504473367,signal
8.526988907576678,signal
4.883176196760799,signal
6.355242435135111,signal
5.228022887490336,signal
4.1559051608169115,signal
6.475895113860354,signal
4.225614276532633,signal
3.4529968022367745,signal
0.7672228149553364,signal
4.926197616275132,signal
3.752637073640485,signal
5.56743248069499,signal
5.644605604154098,signal
4.032435393632467,signal
4.17618836128427,signal
4.8134196976356645,signal
5.951087176879148,signal
5.81798523870742,signal
6.4562915216456656,signal
4.266975571436937,signal
7.052422546043576,signal
4.269706061488315,signal
5.189993207828478,signal
4.35401719664583,signal
4.397502990066114,signal
5.061021973150621,signal
5.192867275930952,signal
4.407291687823059,signal
5.101147406635413,signal
5.206529374848828,signal
4.9608067540272405,signal
4.026930711052772,signal
3.4779254825634593,signal
5.1722496520342345,signal
4.600960708452236,signal
4.230530601173284,signal
4.955453437815994,signal
4.6318072067797695,signal
4.544762010489744,signal
5.311304646099699,signal
8.062452576458218,signal
5.968102573969079,signal
6.476571011777903,signal
6.862721444171407,signal
5.577010119644391,signal
6.330759799253137,signal
3.9136870487185034,signal
7.1164297147655695,signal
5.543890188721342,signal
5.44046996810213,signal
4.6767756275418275,signal
5.880893143573466,signal
3.8642686024854935,signal
3.7494472744785314,signal
5.93021047391459,signal
5.416599898667573,signal
5.040571932686451,signal
5.06487461012837,signal
2.6381061691876604,signal
4.032878820847304,signal
4.504766730943966,signal
5.332316409814945,signal
4.634351462444096,signal
3.142436659418018,signal
7.121709927773784,signal
4.167097747415272,signal
4.051435823667905,signal
4.572794700848297,signal
3.919621191628437,signal
5.4091365106151335,signal
6.123834913515097,signal
6.669780472350973,signal
3.7299071358175215,signal
6.111994104104916,signal
5.141170805497848,signal
5.216447938251658,signal
3.1389842499944844,signal
5.808718799030699,signal
3.5960512645155287,signal
4.778477350680949,signal
3.9114740740856604,signal
4.480073683969103,signal
4.3032246356629456,signal
5.163677934000755,signal
5.720229947670023,signal
3.9642267382457876,signal
4.394444855411213,signal
5.1845678452941835,signal
5.4201318152037175,signal
5.330103757134499,signal
6.931147380671145,signal
4.516867240919732,signal
5.322547914124588,signal
4.0372916117175945,signal
5.290077891764974,signal
3.8546754546025928,signal
4.209212667195577,signal
4.987628299312248,signal
5.642908112224769,signal
2.6300523600942864,signal
3.4523803175102277,signal
5.382758398625276,signal
6.080585682072267,signal
3.2878418205413067,signal
5.469217204466804,signal
5.320245544220894,signal
4.011526146277208,signal
6.330117383961931,signal
4.869149827870621,signal
4.347218555577617,signal
5.795867963260599,signal
6.000295551416652,signal
4.63417792832179,signal
5.332786041906208,signal
3.7729017702858014,signal
4.66154000300188,signal
5.942909016145979,signal
4.849690108839162,signal
6.935191977030784,signal
5.22299971738986,signal
4.490265473708533,signal
4.9641725221248025,signal
3.091971459587219,signal
6.610649500314231,signal
5.321966121721838,signal
4.929899458626169,signal
3.708875683788389,signal
6.173044236500262,signal
4.986084572187425,signal
5.18382217080524,signal
4.878607147839687,signal
5.618479943384124,signal
4.924973958215006,signal
4.258655614396437,signal
4.4419312074767285,signal
4.908645713343415,signal
2.9527458156073925,signal
3.369800628591628,signal
4.178369304219484,signal
3.4223596162744796,signal
4.466560617881867,signal
5.43905872753741,signal
4.110308157885031,signal
3.1855679154942766,signal
6.516829474808524,signal
4.808395768709191,signal
6.430334974455755,signal
6.44279767845527,signal
3.570158269837059,signal
4.4998241512070125,signal
6.771626343557873,signal
4.878129122481287,signal
6.3074822415634255,signal
3.6371760954016423,signal
5.756205488452157,signal
4.173038379132418,signal
4.735319864781838,signal
6.386709897516731,signal
6.650864066606328,signal
5.513687734282276,signal
6.814353595280371,signal
5.658350267876653,signal
4.148465145427852,signal
6.6504673211442915,signal
5.049394868405685,signal
4.797294996813921,signal
4.292985965988396,signal
4.9276836854626,signal
6.051294463467588,signal
5.670407511343721,signal
4.881614991572147,signal
4.381294796383565,signal
5.282312286131074,signal
4.895421363379239,signal
5.011478727634047,signal
6.252894886118158,signal
5.660053615461091,signal
4.8481316484213,signal
4.496676619154764,signal
4.1469835028397,signal
5.91751543871561,signal
3.6481942374970613,signal
4.275931771123423,signal
6.288209903925057,signal
4.403500033594094,signal
5.297895607855787,signal
4.826101427746659,signal
5.723001571218103,signal
5.3934559945950955,signal
4.549722665229872,signal
5.613627262025514,signal
5.165382965335408,signal
5.10498247755986,signal
6.430089155893145,signal
2.892184186410307,signal
5.2449038948180124,signal
6.097037008099657,signal
5.233064490557035,signal
5.767437252902264,signal
4.538109344222591,signal
4.990970134420932,signal
4.320787849330145,signal
5.740890469014211,signal
6.890419452151282,signal
5.443722720286948,signal
3.402210977945004,signal
4.373437494850566,signal
4.32440693527422,signal
4.2758524835682685,signal
6.400226717101036,signal
5.060201048004135,signal
5.351999261676738,signal
4.86762414415807,signal
6.4192216892553455,signal
5.453889243104006,signal
6.551167376596876,signal
5.5615183299910615,signal
3.0698754478781187,signal
5.971355474471529,signal
6.155547567340318,signal
6.665492810798526,signal
5.99423858407673,signal
4.478778790797202,signal
3.0392495438446216,signal
4.739984015922161,signal
4.747272585163681,signal
5.622871962682131,signal
6.403401756406836,signal
4.90181895356196,signal
4.418584901709623,signal
5.75299502337766,signal
5.288665378331888,signal
4.974047036364222,signal
3.6853286545236417,signal
4.058136244005526,signal
5.687478851684837,signal
5.3725288189109675,signal
5.442169151156026,signal
4.357464280072935,signal
5.704967890967053,signal
3.909137288002378,signal
5.762045617209285,signal
5.402021166322134,signal
4.399484447800965,signal
5.262585504645732,signal
5.684751384816137,signal
3.3611440965193156,signal
5.369525634369574,signal
5.578280774318327,signal
5.184318949378969,signal
3.9708336973724245,signal
5.012461845036282,signal
5.3388849383306844,signal
5.0422052583352,signal
6.398787344751688,signal
3.9082418380414827,signal
4.584482651894643,signal
4.973069459611984,signal
5.593246690195012,signal
4.13845461655183,signal
4.294879546755304,signal
5.018483266158768,signal
5.438262093139374,signal
4.546594790621736,signal
6.064124291782434,signal
4.714508975882951,signal
6.954690069521632,signal
5.006180537785248,signal
2.877620345618399,signal
4.349610044850164,signal
3.9605487096617793,signal
2.040803585420955,signal
4.725663693139636,signal
5.644686248374157,signal
5.370056100719737,signal
4.131377600418427,signal
4.154977695010958,signal
4.047862655511155,signal
5.439220868621292,signal
2.9072880441079514,signal
3.71764800698367,signal
5.37948791507376,signal
4.161767002220153,signal
4.2199590666112545,signal
5.347806055876603,signal
5.692576023937307,signal
6.54782367070752,signal
3.8193252590055398,signal
2.43656686942985,signal
4.098668456797601,signal
5.657761375776967,signal
3.8711386929290725,signal
3.3054950872765136,signal
7.262108454255274,signal
3.570782191017189,signal
3.9113103971406433,signal
4.864593480316551,signal
6.165310487026828,signal
4.165720439904939,signal
5.729657755250832,signal
5.722993359319801,signal
3.970283052285559,signal
5.5925118350633936,signal
5.206254697131862,signal
4.179246054319574,signal
5.944727941927207,signal
5.16061362038831,signal
4.291967178994846,signal
5.459119684843547,signal
5.719032779189035,signal
4.807511619666811,signal
3.716515635823618,signal
5.101099070577341,signal
4.821560787425942,signal
4.244086500127656,signal
5.33460753016835,signal
4.902190196856898,signal
4.9864892049242195,signal
4.890351994900504,signal
4.128699593522025,signal
1.7741308775078606,signal
6.1244489154399275,signal
4.968077763442156,signal
4.985962261333158,signal
5.755054127995922,signal
1.7234993785972637,signal
5.027191270571005,signal
4.064679887452478,signal
5.5220781876621245,signal
6.651488249402421,signal
3.347313786144354,signal
5.140823386677558,signal
3.542354190755196,signal
4.75577552550581,signal
4.7769677691470145,signal
6.022230033613976,signal
4.2695156008822135,signal
4.22469080832515,signal
4.268959163479793,signal
3.9206104352248237,signal
4.6571454155698255,signal
5.85760466042059,signal
4.877067911543584,signal
5.228078661637281,signal
4.901836401744865,signal
7.1129629629025555,signal
4.89839257146295,signal
4.610424109863659,signal
5.2130020081712285,signal
3.738365518790908,signal
4.5491975342739,signal
5.970639426301185,signal
4.890471828706595,signal
5.626043514173118,signal
3.84023796273357,signal
5.763737967366903,signal
4.5865468520113994,signal
3.6390065189732383,signal
5.203728720781666,signal
4.284706246739198,signal
5.279737609821602,signal
5.579281883145954,signal
6.477153382176655,signal
5.905258965712873,signal
4.849114116528013,signal
5.955303031474214,signal
5.572973980666852,signal
4.846233576734431,signal
4.007599674197959,signal
5.851266376799077,signal
3.866660327346495,signal
6.011480927471198,signal
4.863494308015219,signal
4.8289436143769455,signal
4.995370019022263,signal
6.268399693708702,signal
4.21770482191267,signal
4.689106965015875,signal
4.693056226092279,signal
4.522314868845328,signal
4.757240006095645,signal
5.953464890888851,signal
7.304783383951482,signal
4.4935802756620475,signal
5.210765234872283,signal
5.692164521549736,signal
3.9498076069458126,signal
6.349141493047785,signal
3.284907891604913,signal
4.128772132999822,signal
4.501383818649332,signal
3.574220718682189,signal
6.093448355327187,signal
2.9527694069149795,signal
7.283530779213958,signal
4.577109346647621,signal
5.489446801727931,signal
4.590712580684216,signal
4.181279175252728,signal
5.63373539871655,signal
6.838746060265436,signal
5.003234555269423,signal
4.725721175587628,signal
4.2622142153610305,signal
4.312367678701616,signal
4.315647958852103,signal
4.943045391025856,signal
6.095983346557162,signal
4.970859832345677,signal
5.621355083845065,signal
5.543556755577036,signal
5.801276848634423,signal
4.593801743821389,signal
5.326533328537403,signal
4.476790697925718,signal
5.9913477353331,signal
4.230435822901167,signal
4.953380805734643,signal
5.4808538991616365,signal
5.900465978986116,signal
6.2520054144723645,signal
5.466475020388594,signal
7.29684441142739,signal
6.4756010145129235,signal
7.1412388247382985,signal
4.600098596913682,signal
5.197786281996972,signal
4.142502597426503,signal
4.4869968189015745,signal
4.48916794548734,signal
4.440038421584261,signal
4.776511695167435,signal
4.845653141394726,signal
7.216869322599197,signal
5.188281298470429,signal
4.276471203954619,signal
4.444275913061693,signal
5.465938398105252,signal
3.766000250354068,signal
4.690809760736836,signal
5.434920881545405,signal
5.163022404692909,signal
4.218418681693237,signal
6.136318813475205,signal
4.626075193568416,signal
5.827213410112079,signal
4.970891468234775,signal
3.835856347386151,signal
4.625348554073751,signal
4.230025076148713,signal
4.617736774222637,signal
5.834147072570501,signal
3.5135736678981386,signal
4.71139695348322,signal
3.67165847056842,signal
6.558313535588822,signal
7.73828272429518,signal
4.6193041358566544,signal
5.859695973054318,signal
4.943872059543291,signal
5.4194010263060886,signal
6.262673491561275,signal
4.4935410527192765,signal
4.240699977291362,signal
4.712667759461469,signal
4.683623310566806,signal
5.445216349530414,signal
6.066292129346346,signal
4.3655018325301835,signal
4.370942644265845,signal
5.517606225957172,signal
7.045225852136758,signal
5.730571793795478,signal
3.8410691816347695,signal
7.766020761551145,signal
4.715578457796898,signal
5.2534193552850965,signal
6.240045276987722,signal
4.992739341482365,signal
6.104120131335499,signal
4.3746261498532615,signal
5.91384959702546,signal
3.043486509217244,signal
6.469740693132999,signal
4.9723319198895615,signal
4.690353602604281,signal
5.278774514038442,signal
5.9939381701255225,signal
5.947933246348884,signal
4.968629248083901,signal
5.04882774102943,signal
5.09652245751477,signal
5.894967881165158,signal
3.8313039807432556,signal
5.735180703677401,signal
3.723007279596174,signal
4.280729879975755,signal
4.949618917840021,signal
4.964927519015505,signal
4.962039204647664,signal
5.375173597577613,signal
5.324830976909013,signal
6.128906968688118,signal
5.11810531518236,signal
5.3706263886680174,signal
4.496517492962665,signal
4.2385039142779775,signal
6.088678243192991,signal
5.958515134962025,signal
5.780623295565273,signal
4.730189634341721,signal
3.6462506035669,signal
5.237125083308486,signal
3.4094697000556797,signal
4.862169525472177,signal
4.324596250423464,signal
3.8436892468451394,signal
5.795215695133917,signal
6.631738091573659,signal
5.482601414666972,signal
4.471947299530666,signal
4.465064043887568,signal
4.36575154706115,signal
6.930380452804718,signal
5.816150001227209,signal
4.247543439589649,signal
6.297545699129211,signal
4.3758444719575476,signal
5.223777189300067,signal
6.3357073321163995,signal
3.722545952226702,signal
5.757364596895489,signal
5.006736853715635,signal
5.713527275669973,signal
5.1361056041364535,signal
7.321458078117033,signal
5.842468512455134,signal
4.7394402621833995,signal
6.054536359063671,signal
4.645903718324292,signal
4.308450646193508,signal
5.222556276125244,signal
3.7279422977702508,signal
5.956219808647776,signal
3.358552245644758,signal
4.290497103307459,signal
5.1402600200418425,signal
5.431424877223826,signal
4.529605365965093,signal
4.859384614992251,signal
6.229732284428094,signal
6.707953349397878,signal
5.5641150971871935,signal
5.066996149426262,signal
6.064146518284812,signal
4.971107443329489,signal
4.938939334454746,signal
3.8791448721682515,signal
2.6565141087240605,signal
4.582819997931796,signal
3.936944753180815,signal
4.995361576098104,signal
7.377850448979338,signal
6.244323816248713,signal
6.270608475966013,signal
6.214118423961192,signal
4.9515973410909195,signal
4.840774237852361,signal
4.911755911482739,signal
5.856991072015201,signal
4.1391099139006275,signal
5.858183406174122,signal
5.238775780737667,signal
4.708584043554391,signal
4.134267157641709,signal
4.524165275193526,signal
6.527584307199099,signal
5.004319903266493,signal
5.145897222789842,signal
5.715056987627697,signal
3.7028757245834125,signal
6.340881293342505,signal
5.134826567664593,signal
5.058900206047162,signal
5.713714866884465,signal
4.503641920722529,signal
3.986324416941371,signal
6.547259282511306,signal
4.801244182723075,signal
5.106530355249885,signal
3.5172554563190586,signal
5.202925264919213,signal
6.500966549253798,signal
4.812616527842892,signal
3.211884207091905,signal
5.576017454409606,signal
6.58955998865152,signal
5.505050656461701,signal
6.612843453418622,signal
6.468764583710124,signal
5.080985896476775,signal
6.499036674346087,signal
4.8833758045875415,signal
4.178593292096392,signal
6.4938557917286,signal
4.444755696052649,signal
5.240638754767369,signal
4.2736496173721115,signal
3.8827648764097464,signal
4.285243206676132,signal
5.462506859879731,signal
4.824727015111629,signal
4.969852940115826,signal
7.253986856236656,signal
4.52108011230829,signal
5.895956722909636,signal
5.1165971718387375,signal
4.526029034158867,signal
5.409802263381865,signal
3.3706521112538246,signal
3.9355230819104046,signal
4.486961184718735,signal
5.959334775789332,signal
5.399858447727588,signal
4.542027621311613,signal
4.099055690364585,signal
3.6586201992428062,signal
3.293852825175068,signal
6.604321581830003,signal
5.05121007048781,signal
5.642280614895921,signal
6.66728868369462,signal
4.418854745237038,signal
5.278093738774519,signal
3.9855834288809437,signal
7.051571922097786,signal
4.120482423891211,signal
6.229537367050753,signal
4.586106625036978,signal
5.249077639245402,signal
7.035487249706782,signal
5.278431449484382,signal
5.770792841137784,signal
4.038991207570343,signal
4.629461385392119,signal
3.9685909778406296,signal
5.920335950762446,signal
5.871915688022654,signal
4.878657647348165,signal
3.310534725562706,signal
4.412648509331351,signal
3.957316855549914,signal
4.783625230162352,signal
4.582525733381602,signal
4.477256666192929,signal
5.563645924363178,signal
2.7238638632659815,signal
4.755219065962714,signal
4.673955769803118,signal
5.292725502879788,signal
5.458176245507608,signal
5.549076632999628,signal
6.562843032308851,signal
3.6391467247229246,signal
4.107320857306949,signal
5.787899620219366,signal
5.318909650173121,signal
5.386326372760039,signal
5.3718475017470615,signal
3.801881916037904,signal
4.712854107562383,signal
4.456993610993869,signal
5.8020961086867295,signal
6.806336765913657,signal
6.177626513117235,signal
5.308451488773141,signal
5.833997254004665,signal
6.185128788915452,signal
5.398252991797519,signal
3.326095507944175,signal
4.268104454739101,signal
4.739325454672748,signal
4.938361634810271,signal
6.4877355422584895,signal
4.456611649509241,signal
5.940355798642457,signal
6.973259347546912,signal
4.559751203278745,signal
4.014973282192717,signal
4.204433156706124,signal
5.979939265809219,signal
6.451195360744043,signal
7.178999001591504,signal
6.163428861940214,signal
4.46567825773738,signal
4.6459303920124695,signal
3.6168356968677573,signal
3.9814244226811373,signal
5.9605488926386645,signal
4.9890434254150815,signal
4.6303009013375975,signal
5.197907902157128,signal
4.092659498550514,signal
5.211427985863249,signal
3.155312086373338,signal
5.084173733004145,signal
4.1164874391313955,signal
6.5785147197491325,signal
4.420207502666355,signal
5.671377390653178,signal
5.647107711560278,signal
5.643216480234021,signal
5.056012895220224,signal
4.565818028236576,signal
4.21953802611619,signal
4.474632572218857,signal
4.903062461652348,signal
6.716056925179135,signal
5.053003143954864,signal
4.729992707589423,signal
7.080959776046162,signal
5.296701944168438,signal
6.80251493470218,signal
4.9967611418584355,signal
4.329096525309194,signal
7.284168475536226,signal
4.671395258754135,signal
3.7940157536418573,signal
4.932299429458659,signal
4.669418446933136,signal
6.420177797706217,signal
3.930712857617049,signal
6.415611729682478,signal
5.165179023070281,signal
5.062004273072725,signal
4.749654408013451,signal
4.456944471324827,signal
4.170652051309524,signal
7.206308687717056,signal
5.006701253173696,signal
4.878055069388488,signal
7.942151576104287,signal
3.871178817520682,signal
5.932252420429325,signal
3.6505830728727826,signal
3.7038673564203948,signal
4.204881898562769,signal
4.634122664963105,signal
5.347964672790806,signal
5.8947181063730465,signal
5.6090604896185505,signal
5.589969030724136,signal
5.742239733599242,signal
5.144130871929539,signal
5.477313331314769,signal
7.85505721822575,signal
5.97212331546118,signal
5.603395387230876,signal
4.184363962291524,signal
5.442903831901594,signal
3.9923678326901104,signal
4.482812147251682,signal
4.983621754824276,signal
5.818963203809167,signal
5.769589429195143,signal
5.301118937863375,signal
4.680788163770164,signal
4.928456323671663,signal
6.540414033029215,signal
5.757577859262664,signal
5.929252513202502,signal
5.981434868012093,signal
4.343353592940553,signal
4.223420903112821,signal
6.695218546145976,signal
6.67934951464914,signal
5.356259793120048,signal
2.646439501352853,signal
5.805525933437503,signal
5.333384730464755,signal
3.931975082399652,signal
4.570020724035853,signal
4.411797712897398,signal
3.312654284648688,signal
4.354680471306161,signal
3.8953000034476695,signal
4.176405543400072,signal
5.062401582652826,signal
4.650688283459565,signal
5.4411556652945965,signal
4.637818054374653,signal
4.730132381158381,signal
2.9595975981714697,signal
5.656215410650442,signal
4.268535986005671,signal
5.020476625216162,signal
3.8015254141527954,signal
5.62808107443211,signal
5.394431015181705,signal
6.921362691784849,signal
4.983619326671764,signal
5.249698899888715,signal
5.006907183642896,signal
5.255419879200274,signal
2.367961902656002,signal
6.78851243227127,signal
5.0252722000581524,signal
5.1967671237892645,signal
4.422974862064196,signal
6.705266385198066,signal
5.881965851125753,signal
4.1676477496086575,signal
6.047302050671148,signal
6.626379311885059,signal
5.222513251160419,signal
4.557179504655811,signal
6.528392413762176,signal
5.110159369827587,signal
5.38980731811431,signal
4.522719687800988,signal
4.9735733789235255,signal
4.749900552320188,signal
5.006718211047387,signal
4.944964771376323,signal
5.253594392593586,signal
6.2410089626221446,signal
4.672276637743587,signal
2.9617709871819926,signal
3.55299172317208,signal
4.3754509095242025,signal
5.850820123813158,signal
5.598123572395469,signal
3.5854277641834296,signal
5.454996836903495,signal
5.715110308152103,signal
5.413340194220465,signal
6.2355802203902755,signal
3.593900540609071,signal
4.08996983511169,signal
5.836590348380576,signal
6.16315949365821,signal
3.983811924399271,signal
4.906538299235799,signal
4.7574853508238775,signal
3.939789806494724,signal
3.3178728360333705,signal
4.210707685176593,signal
6.796946939895574,signal
4.55023332177613,signal
5.324033656741321,signal
5.0672178763200675,signal
6.49553695409832,signal
5.558897456684388,signal
5.739614822061232,signal
6.137192339304302,signal
6.374394181828812,signal
5.107582047380212,signal
4.169404128314959,signal
4.663708426234901,signal
5.11386348659088,signal
6.527420371221762,signal
4.683704433115861,signal
5.395287174422814,signal
4.004923033850603,signal
6.04002598443157,signal
5.258838040624224,signal
4.40115380348111,signal
5.936885695436493,signal
4.011576094844101,signal
4.646759732570717,signal
6.552270758470983,signal
5.549555061972111,signal
4.506837980723887,signal
4.136015927203847,signal
4.179028687682584,signal
3.8216776661130156,signal
3.61574572534742,signal
4.832460969343609,signal
6.922803168545941,signal
5.310628055740437,signal
4.843979682528217,signal
5.487996461682283,signal
4.325781272775619,signal
5.632694882035043,signal
3.6849105453712454,signal
7.653901360984321,signal
3.9291792072938994,signal
6.416550187855807,signal
4.098111044359024,signal
7.03730949359086,signal
5.255124786841517,signal
6.277978644874855,signal
4.8857717689676585,signal
4.466475360760536,signal
4.967011387786299,signal
3.7469314036552666,signal
3.60057963116209,signal
5.949695412910138,signal
3.8903103146088798,signal
5.468977353688156,signal
5.437725771876138,signal
5.82487584365474,signal
4.781331735193703,signal
5.270879191030946,signal
5.536906607138137,signal
4.061000611797151,signal
6.000626220260663,signal
5.843692619823613,signal
3.7777587295620405,signal
5.764032085829176,signal
4.263817114562419,signal
5.039275259918556,signal
4.872053097423596,signal
4.441274150953064,signal
6.445695685471961,signal
4.625802667738357,signal
5.321873809026391,signal
2.989880317256495,signal
4.562528180392484,signal
4.905945909098944,signal
3.9465441702036665,signal
5.903215602536601,signal
5.912307472917381,signal
6.262906091825228,signal
7.239077371174231,signal
4.943657546523723,signal
5.000750901956409,signal
4.647127781739205,signal
6.083511565785367,signal
6.451593843382616,signal
4.308098951233405,signal
4.92930072617056,signal
6.1411973617126705,signal
4.423974149387104,signal
5.014190515780694,signal
6.053563873564043,signal
5.524113797214368,signal
3.4050955699214365,signal
6.74827233802218,signal
2.8024640682085424,signal
3.196518756667156,signal
5.9011822440217845,signal
5.2948920329540465,signal
5.188894380181697,signal
5.060924297543554,signal
3.9463685121609773,signal
5.594401625209549,signal
6.342160843599079,signal
5.584591694142461,signal
5.454521091051953,signal
4.3272957941495935,signal
4.162726669670327,signal
5.519861900331853,signal
4.130164679763305,signal
5.481099948465767,signal
2.568425586770543,signal
4.7728741440366464,signal
5.500270924393945,signal
4.7676666427382735,signal
4.517973177518262,signal
6.752204639238051,signal
5.490239455995665,signal
4.416039019164541,signal
5.088713842224909,signal
5.664505129072279,signal
